date,sku,category,seller_tier,base_price,demand
2023-05-01,SKU_1,Home & Living,Premium,7612,57
2023-05-02,SKU_1,Home & Living,Premium,7612,59
2023-05-03,SKU_1,Home & Living,Premium,7612,50
2023-05-04,SKU_1,Home & Living,Premium,7612,40
2023-05-05,SKU_1,Home & Living,Premium,7612,51
2023-05-06,SKU_1,Home & Living,Premium,7612,60
2023-05-07,SKU_1,Home & Living,Premium,7612,60
2023-05-08,SKU_1,Home & Living,Premium,7612,54
2023-05-09,SKU_1,Home & Living,Premium,7612,59
2023-05-10,SKU_1,Home & Living,Premium,7612,53
2023-05-11,SKU_1,Home & Living,Premium,7612,46
2023-05-12,SKU_1,Home & Living,Premium,7612,59
2023-05-13,SKU_1,Home & Living,Premium,7612,42
2023-05-14,SKU_1,Home & Living,Premium,7612,58
2023-05-15,SKU_1,Home & Living,Premium,7612,71
2023-05-16,SKU_1,Home & Living,Premium,7612,53
2023-05-17,SKU_1,Home & Living,Premium,7612,53
2023-05-18,SKU_1,Home & Living,Premium,7612,52
2023-05-19,SKU_1,Home & Living,Premium,7612,65
2023-05-20,SKU_1,Home & Living,Premium,7612,48
2023-05-21,SKU_1,Home & Living,Premium,7612,58
2023-05-22,SKU_1,Home & Living,Premium,7612,64
2023-05-23,SKU_1,Home & Living,Premium,7612,76
2023-05-24,SKU_1,Home & Living,Premium,7612,64
2023-05-25,SKU_1,Home & Living,Premium,7612,61
2023-05-26,SKU_1,Home & Living,Premium,7612,45
2023-05-27,SKU_1,Home & Living,Premium,7612,67
2023-05-28,SKU_1,Home & Living,Premium,7612,62
2023-05-29,SKU_1,Home & Living,Premium,7612,44
2023-05-30,SKU_1,Home & Living,Premium,7612,59
2023-05-31,SKU_1,Home & Living,Premium,7612,47
2023-06-01,SKU_1,Home & Living,Premium,7612,32
2023-06-02,SKU_1,Home & Living,Premium,7612,41
2023-06-03,SKU_1,Home & Living,Premium,7612,41
2023-06-04,SKU_1,Home & Living,Premium,7612,43
2023-06-05,SKU_1,Home & Living,Premium,7612,47
2023-06-06,SKU_1,Home & Living,Premium,7612,49
2023-06-07,SKU_1,Home & Living,Premium,7612,51
2023-06-08,SKU_1,Home & Living,Premium,7612,45
2023-06-09,SKU_1,Home & Living,Premium,7612,37
2023-06-10,SKU_1,Home & Living,Premium,7612,48
2023-06-11,SKU_1,Home & Living,Premium,7612,47
2023-06-12,SKU_1,Home & Living,Premium,7612,42
2023-06-13,SKU_1,Home & Living,Premium,7612,34
2023-06-14,SKU_1,Home & Living,Premium,7612,26
2023-06-15,SKU_1,Home & Living,Premium,7612,43
2023-06-16,SKU_1,Home & Living,Premium,7612,47
2023-06-17,SKU_1,Home & Living,Premium,7612,52
2023-06-18,SKU_1,Home & Living,Premium,7612,38
2023-06-19,SKU_1,Home & Living,Premium,7612,48
2023-06-20,SKU_1,Home & Living,Premium,7612,31
2023-06-21,SKU_1,Home & Living,Premium,7612,50
2023-06-22,SKU_1,Home & Living,Premium,7612,42
2023-06-23,SKU_1,Home & Living,Premium,7612,34
2023-06-24,SKU_1,Home & Living,Premium,7612,46
2023-06-25,SKU_1,Home & Living,Premium,7612,44
2023-06-26,SKU_1,Home & Living,Premium,7612,46
2023-06-27,SKU_1,Home & Living,Premium,7612,34
2023-06-28,SKU_1,Home & Living,Premium,7612,40
2023-06-29,SKU_1,Home & Living,Premium,7612,54
2023-06-30,SKU_1,Home & Living,Premium,7612,38
2023-07-01,SKU_1,Home & Living,Premium,7612,49
2023-07-02,SKU_1,Home & Living,Premium,7612,46
2023-07-03,SKU_1,Home & Living,Premium,7612,39
2023-07-04,SKU_1,Home & Living,Premium,7612,33
2023-07-05,SKU_1,Home & Living,Premium,7612,40
2023-07-06,SKU_1,Home & Living,Premium,7612,54
2023-07-07,SKU_1,Home & Living,Premium,7612,50
2023-07-08,SKU_1,Home & Living,Premium,7612,42
2023-07-09,SKU_1,Home & Living,Premium,7612,54
2023-07-10,SKU_1,Home & Living,Premium,7612,44
2023-07-11,SKU_1,Home & Living,Premium,7612,45
2023-07-12,SKU_1,Home & Living,Premium,7612,56
2023-07-13,SKU_1,Home & Living,Premium,7612,41
2023-07-14,SKU_1,Home & Living,Premium,7612,56
2023-07-15,SKU_1,Home & Living,Premium,7612,48
2023-07-16,SKU_1,Home & Living,Premium,7612,50
2023-07-17,SKU_1,Home & Living,Premium,7612,38
2023-07-18,SKU_1,Home & Living,Premium,7612,67
2023-07-19,SKU_1,Home & Living,Premium,7612,54
2023-07-20,SKU_1,Home & Living,Premium,7612,40
2023-07-21,SKU_1,Home & Living,Premium,7612,44
2023-07-22,SKU_1,Home & Living,Premium,7612,43
2023-07-23,SKU_1,Home & Living,Premium,7612,38
2023-07-24,SKU_1,Home & Living,Premium,7612,66
2023-07-25,SKU_1,Home & Living,Premium,7612,49
2023-07-26,SKU_1,Home & Living,Premium,7612,51
2023-07-27,SKU_1,Home & Living,Premium,7612,40
2023-07-28,SKU_1,Home & Living,Premium,7612,38
2023-07-29,SKU_1,Home & Living,Premium,7612,42
2023-07-30,SKU_1,Home & Living,Premium,7612,44
2023-07-31,SKU_1,Home & Living,Premium,7612,48
2023-08-01,SKU_1,Home & Living,Premium,7612,38
2023-08-02,SKU_1,Home & Living,Premium,7612,49
2023-08-03,SKU_1,Home & Living,Premium,7612,53
2023-08-04,SKU_1,Home & Living,Premium,7612,47
2023-08-05,SKU_1,Home & Living,Premium,7612,39
2023-08-06,SKU_1,Home & Living,Premium,7612,41
2023-08-07,SKU_1,Home & Living,Premium,7612,46
2023-08-08,SKU_1,Home & Living,Premium,7612,28
2023-08-09,SKU_1,Home & Living,Premium,7612,44
2023-08-10,SKU_1,Home & Living,Premium,7612,42
2023-08-11,SKU_1,Home & Living,Premium,7612,29
2023-08-12,SKU_1,Home & Living,Premium,7612,48
2023-08-13,SKU_1,Home & Living,Premium,7612,44
2023-08-14,SKU_1,Home & Living,Premium,7612,45
2023-08-15,SKU_1,Home & Living,Premium,7612,37
2023-08-16,SKU_1,Home & Living,Premium,7612,41
2023-08-17,SKU_1,Home & Living,Premium,7612,39
2023-08-18,SKU_1,Home & Living,Premium,7612,66
2023-08-19,SKU_1,Home & Living,Premium,7612,49
2023-08-20,SKU_1,Home & Living,Premium,7612,54
2023-08-21,SKU_1,Home & Living,Premium,7612,49
2023-08-22,SKU_1,Home & Living,Premium,7612,60
2023-08-23,SKU_1,Home & Living,Premium,7612,45
2023-08-24,SKU_1,Home & Living,Premium,7612,54
2023-08-25,SKU_1,Home & Living,Premium,7612,49
2023-08-26,SKU_1,Home & Living,Premium,7612,39
2023-08-27,SKU_1,Home & Living,Premium,7612,43
2023-08-28,SKU_1,Home & Living,Premium,7612,35
2023-08-29,SKU_1,Home & Living,Premium,7612,54
2023-08-30,SKU_1,Home & Living,Premium,7612,47
2023-08-31,SKU_1,Home & Living,Premium,7612,55
2023-09-01,SKU_1,Home & Living,Premium,7612,42
2023-09-02,SKU_1,Home & Living,Premium,7612,52
2023-09-03,SKU_1,Home & Living,Premium,7612,52
2023-09-04,SKU_1,Home & Living,Premium,7612,52
2023-09-05,SKU_1,Home & Living,Premium,7612,46
2023-09-06,SKU_1,Home & Living,Premium,7612,42
2023-09-07,SKU_1,Home & Living,Premium,7612,43
2023-09-08,SKU_1,Home & Living,Premium,7612,43
2023-09-09,SKU_1,Home & Living,Premium,7612,40
2023-09-10,SKU_1,Home & Living,Premium,7612,40
2023-09-11,SKU_1,Home & Living,Premium,7612,47
2023-09-12,SKU_1,Home & Living,Premium,7612,48
2023-09-13,SKU_1,Home & Living,Premium,7612,43
2023-09-14,SKU_1,Home & Living,Premium,7612,46
2023-09-15,SKU_1,Home & Living,Premium,7612,43
2023-09-16,SKU_1,Home & Living,Premium,7612,47
2023-09-17,SKU_1,Home & Living,Premium,7612,48
2023-09-18,SKU_1,Home & Living,Premium,7612,52
2023-09-19,SKU_1,Home & Living,Premium,7612,62
2023-09-20,SKU_1,Home & Living,Premium,7612,39
2023-09-21,SKU_1,Home & Living,Premium,7612,48
2023-09-22,SKU_1,Home & Living,Premium,7612,42
2023-09-23,SKU_1,Home & Living,Premium,7612,45
2023-09-24,SKU_1,Home & Living,Premium,7612,41
2023-09-25,SKU_1,Home & Living,Premium,7612,52
2023-09-26,SKU_1,Home & Living,Premium,7612,42
2023-09-27,SKU_1,Home & Living,Premium,7612,50
2023-09-28,SKU_1,Home & Living,Premium,7612,44
2023-09-29,SKU_1,Home & Living,Premium,7612,38
2023-09-30,SKU_1,Home & Living,Premium,7612,38
2023-10-01,SKU_1,Home & Living,Premium,7612,50
2023-10-02,SKU_1,Home & Living,Premium,7612,47
2023-10-03,SKU_1,Home & Living,Premium,7612,63
2023-10-04,SKU_1,Home & Living,Premium,7612,52
2023-10-05,SKU_1,Home & Living,Premium,7612,61
2023-10-06,SKU_1,Home & Living,Premium,7612,40
2023-10-07,SKU_1,Home & Living,Premium,7612,48
2023-10-08,SKU_1,Home & Living,Premium,7612,42
2023-10-09,SKU_1,Home & Living,Premium,7612,51
2023-10-10,SKU_1,Home & Living,Premium,7612,53
2023-10-11,SKU_1,Home & Living,Premium,7612,49
2023-10-12,SKU_1,Home & Living,Premium,7612,48
2023-10-13,SKU_1,Home & Living,Premium,7612,47
2023-10-14,SKU_1,Home & Living,Premium,7612,50
2023-10-15,SKU_1,Home & Living,Premium,7612,39
2023-10-16,SKU_1,Home & Living,Premium,7612,48
2023-10-17,SKU_1,Home & Living,Premium,7612,40
2023-10-18,SKU_1,Home & Living,Premium,7612,47
2023-10-19,SKU_1,Home & Living,Premium,7612,49
2023-10-20,SKU_1,Home & Living,Premium,7612,44
2023-10-21,SKU_1,Home & Living,Premium,7612,36
2023-10-22,SKU_1,Home & Living,Premium,7612,50
2023-10-23,SKU_1,Home & Living,Premium,7612,41
2023-10-24,SKU_1,Home & Living,Premium,7612,39
2023-10-25,SKU_1,Home & Living,Premium,7612,40
2023-10-26,SKU_1,Home & Living,Premium,7612,33
2023-10-27,SKU_1,Home & Living,Premium,7612,33
2023-10-28,SKU_1,Home & Living,Premium,7612,40
2023-10-29,SKU_1,Home & Living,Premium,7612,55
2023-10-30,SKU_1,Home & Living,Premium,7612,46
2023-10-31,SKU_1,Home & Living,Premium,7612,42
2023-11-01,SKU_1,Home & Living,Premium,7612,47
2023-11-02,SKU_1,Home & Living,Premium,7612,45
2023-11-03,SKU_1,Home & Living,Premium,7612,38
2023-11-04,SKU_1,Home & Living,Premium,7612,39
2023-11-05,SKU_1,Home & Living,Premium,7612,35
2023-11-06,SKU_1,Home & Living,Premium,7612,51
2023-11-07,SKU_1,Home & Living,Premium,7612,49
2023-11-08,SKU_1,Home & Living,Premium,7612,58
2023-11-09,SKU_1,Home & Living,Premium,7612,43
2023-11-10,SKU_1,Home & Living,Premium,7612,46
2023-11-11,SKU_1,Home & Living,Premium,7612,46
2023-11-12,SKU_1,Home & Living,Premium,7612,34
2023-11-13,SKU_1,Home & Living,Premium,7612,51
2023-11-14,SKU_1,Home & Living,Premium,7612,40
2023-11-15,SKU_1,Home & Living,Premium,7612,46
2023-11-16,SKU_1,Home & Living,Premium,7612,43
2023-11-17,SKU_1,Home & Living,Premium,7612,47
2023-11-18,SKU_1,Home & Living,Premium,7612,57
2023-11-19,SKU_1,Home & Living,Premium,7612,36
2023-11-20,SKU_1,Home & Living,Premium,7612,43
2023-11-21,SKU_1,Home & Living,Premium,7612,54
2023-11-22,SKU_1,Home & Living,Premium,7612,52
2023-11-23,SKU_1,Home & Living,Premium,7612,34
2023-11-24,SKU_1,Home & Living,Premium,7612,38
2023-11-25,SKU_1,Home & Living,Premium,7612,48
2023-11-26,SKU_1,Home & Living,Premium,7612,37
2023-11-27,SKU_1,Home & Living,Premium,7612,57
2023-11-28,SKU_1,Home & Living,Premium,7612,48
2023-11-29,SKU_1,Home & Living,Premium,7612,38
2023-11-30,SKU_1,Home & Living,Premium,7612,43
2023-12-01,SKU_1,Home & Living,Premium,7612,65
2023-12-02,SKU_1,Home & Living,Premium,7612,90
2023-12-03,SKU_1,Home & Living,Premium,7612,91
2023-12-04,SKU_1,Home & Living,Premium,7612,63
2023-12-05,SKU_1,Home & Living,Premium,7612,67
2023-12-06,SKU_1,Home & Living,Premium,7612,72
2023-12-07,SKU_1,Home & Living,Premium,7612,71
2023-12-08,SKU_1,Home & Living,Premium,7612,58
2023-12-09,SKU_1,Home & Living,Premium,7612,75
2023-12-10,SKU_1,Home & Living,Premium,7612,51
2023-12-11,SKU_1,Home & Living,Premium,7612,58
2023-12-12,SKU_1,Home & Living,Premium,7612,63
2023-12-13,SKU_1,Home & Living,Premium,7612,73
2023-12-14,SKU_1,Home & Living,Premium,7612,77
2023-12-15,SKU_1,Home & Living,Premium,7612,63
2023-12-16,SKU_1,Home & Living,Premium,7612,69
2023-12-17,SKU_1,Home & Living,Premium,7612,67
2023-12-18,SKU_1,Home & Living,Premium,7612,65
2023-12-19,SKU_1,Home & Living,Premium,7612,77
2023-12-20,SKU_1,Home & Living,Premium,7612,75
2023-12-21,SKU_1,Home & Living,Premium,7612,66
2023-12-22,SKU_1,Home & Living,Premium,7612,75
2023-12-23,SKU_1,Home & Living,Premium,7612,69
2023-12-24,SKU_1,Home & Living,Premium,7612,89
2023-12-25,SKU_1,Home & Living,Premium,7612,56
2023-12-26,SKU_1,Home & Living,Premium,7612,67
2023-12-27,SKU_1,Home & Living,Premium,7612,55
2023-12-28,SKU_1,Home & Living,Premium,7612,58
2023-12-29,SKU_1,Home & Living,Premium,7612,74
2023-12-30,SKU_1,Home & Living,Premium,7612,65
2023-12-31,SKU_1,Home & Living,Premium,7612,67
2023-01-01,SKU_2,Home & Living,Standard,3672,35
2023-01-02,SKU_2,Home & Living,Standard,3672,59
2023-01-03,SKU_2,Home & Living,Standard,3672,33
2023-01-04,SKU_2,Home & Living,Standard,3672,58
2023-01-05,SKU_2,Home & Living,Standard,3672,51
2023-01-06,SKU_2,Home & Living,Standard,3672,45
2023-01-07,SKU_2,Home & Living,Standard,3672,44
2023-01-08,SKU_2,Home & Living,Standard,3672,55
2023-01-09,SKU_2,Home & Living,Standard,3672,55
2023-01-10,SKU_2,Home & Living,Standard,3672,30
2023-01-11,SKU_2,Home & Living,Standard,3672,51
2023-01-12,SKU_2,Home & Living,Standard,3672,52
2023-01-13,SKU_2,Home & Living,Standard,3672,43
2023-01-14,SKU_2,Home & Living,Standard,3672,59
2023-01-15,SKU_2,Home & Living,Standard,3672,42
2023-01-16,SKU_2,Home & Living,Standard,3672,46
2023-01-17,SKU_2,Home & Living,Standard,3672,33
2023-01-18,SKU_2,Home & Living,Standard,3672,34
2023-01-19,SKU_2,Home & Living,Standard,3672,56
2023-01-20,SKU_2,Home & Living,Standard,3672,49
2023-01-21,SKU_2,Home & Living,Standard,3672,40
2023-01-22,SKU_2,Home & Living,Standard,3672,45
2023-01-23,SKU_2,Home & Living,Standard,3672,42
2023-01-24,SKU_2,Home & Living,Standard,3672,45
2023-01-25,SKU_2,Home & Living,Standard,3672,45
2023-01-26,SKU_2,Home & Living,Standard,3672,46
2023-01-27,SKU_2,Home & Living,Standard,3672,38
2023-01-28,SKU_2,Home & Living,Standard,3672,36
2023-01-29,SKU_2,Home & Living,Standard,3672,35
2023-01-30,SKU_2,Home & Living,Standard,3672,46
2023-01-31,SKU_2,Home & Living,Standard,3672,38
2023-02-01,SKU_2,Home & Living,Standard,3672,58
2023-02-02,SKU_2,Home & Living,Standard,3672,45
2023-02-03,SKU_2,Home & Living,Standard,3672,42
2023-02-04,SKU_2,Home & Living,Standard,3672,40
2023-02-05,SKU_2,Home & Living,Standard,3672,48
2023-02-06,SKU_2,Home & Living,Standard,3672,47
2023-02-07,SKU_2,Home & Living,Standard,3672,31
2023-02-08,SKU_2,Home & Living,Standard,3672,51
2023-02-09,SKU_2,Home & Living,Standard,3672,46
2023-02-10,SKU_2,Home & Living,Standard,3672,36
2023-02-11,SKU_2,Home & Living,Standard,3672,35
2023-02-12,SKU_2,Home & Living,Standard,3672,45
2023-02-13,SKU_2,Home & Living,Standard,3672,42
2023-02-14,SKU_2,Home & Living,Standard,3672,51
2023-02-15,SKU_2,Home & Living,Standard,3672,48
2023-02-16,SKU_2,Home & Living,Standard,3672,37
2023-02-17,SKU_2,Home & Living,Standard,3672,47
2023-02-18,SKU_2,Home & Living,Standard,3672,44
2023-02-19,SKU_2,Home & Living,Standard,3672,47
2023-02-20,SKU_2,Home & Living,Standard,3672,50
2023-02-21,SKU_2,Home & Living,Standard,3672,41
2023-02-22,SKU_2,Home & Living,Standard,3672,55
2023-02-23,SKU_2,Home & Living,Standard,3672,42
2023-02-24,SKU_2,Home & Living,Standard,3672,52
2023-02-25,SKU_2,Home & Living,Standard,3672,49
2023-02-26,SKU_2,Home & Living,Standard,3672,46
2023-02-27,SKU_2,Home & Living,Standard,3672,53
2023-02-28,SKU_2,Home & Living,Standard,3672,53
2023-03-01,SKU_2,Home & Living,Standard,3672,51
2023-03-02,SKU_2,Home & Living,Standard,3672,49
2023-03-03,SKU_2,Home & Living,Standard,3672,53
2023-03-04,SKU_2,Home & Living,Standard,3672,45
2023-03-05,SKU_2,Home & Living,Standard,3672,43
2023-03-06,SKU_2,Home & Living,Standard,3672,51
2023-03-07,SKU_2,Home & Living,Standard,3672,37
2023-03-08,SKU_2,Home & Living,Standard,3672,38
2023-03-09,SKU_2,Home & Living,Standard,3672,43
2023-03-10,SKU_2,Home & Living,Standard,3672,46
2023-03-11,SKU_2,Home & Living,Standard,3672,35
2023-03-12,SKU_2,Home & Living,Standard,3672,50
2023-03-13,SKU_2,Home & Living,Standard,3672,45
2023-03-14,SKU_2,Home & Living,Standard,3672,47
2023-03-15,SKU_2,Home & Living,Standard,3672,42
2023-03-16,SKU_2,Home & Living,Standard,3672,37
2023-03-17,SKU_2,Home & Living,Standard,3672,39
2023-03-18,SKU_2,Home & Living,Standard,3672,46
2023-03-19,SKU_2,Home & Living,Standard,3672,36
2023-03-20,SKU_2,Home & Living,Standard,3672,40
2023-03-21,SKU_2,Home & Living,Standard,3672,51
2023-03-22,SKU_2,Home & Living,Standard,3672,41
2023-03-23,SKU_2,Home & Living,Standard,3672,48
2023-03-24,SKU_2,Home & Living,Standard,3672,38
2023-03-25,SKU_2,Home & Living,Standard,3672,39
2023-03-26,SKU_2,Home & Living,Standard,3672,50
2023-03-27,SKU_2,Home & Living,Standard,3672,47
2023-03-28,SKU_2,Home & Living,Standard,3672,58
2023-03-29,SKU_2,Home & Living,Standard,3672,40
2023-03-30,SKU_2,Home & Living,Standard,3672,45
2023-03-31,SKU_2,Home & Living,Standard,3672,44
2023-04-01,SKU_2,Home & Living,Standard,3672,59
2023-04-02,SKU_2,Home & Living,Standard,3672,66
2023-04-03,SKU_2,Home & Living,Standard,3672,48
2023-04-04,SKU_2,Home & Living,Standard,3672,52
2023-04-05,SKU_2,Home & Living,Standard,3672,54
2023-04-06,SKU_2,Home & Living,Standard,3672,50
2023-04-07,SKU_2,Home & Living,Standard,3672,49
2023-04-08,SKU_2,Home & Living,Standard,3672,53
2023-04-09,SKU_2,Home & Living,Standard,3672,49
2023-04-10,SKU_2,Home & Living,Standard,3672,63
2023-04-11,SKU_2,Home & Living,Standard,3672,57
2023-04-12,SKU_2,Home & Living,Standard,3672,51
2023-04-13,SKU_2,Home & Living,Standard,3672,61
2023-04-14,SKU_2,Home & Living,Standard,3672,48
2023-04-15,SKU_2,Home & Living,Standard,3672,56
2023-04-16,SKU_2,Home & Living,Standard,3672,65
2023-04-17,SKU_2,Home & Living,Standard,3672,57
2023-04-18,SKU_2,Home & Living,Standard,3672,60
2023-04-19,SKU_2,Home & Living,Standard,3672,51
2023-04-20,SKU_2,Home & Living,Standard,3672,47
2023-04-21,SKU_2,Home & Living,Standard,3672,59
2023-04-22,SKU_2,Home & Living,Standard,3672,42
2023-04-23,SKU_2,Home & Living,Standard,3672,48
2023-04-24,SKU_2,Home & Living,Standard,3672,55
2023-04-25,SKU_2,Home & Living,Standard,3672,56
2023-04-26,SKU_2,Home & Living,Standard,3672,48
2023-04-27,SKU_2,Home & Living,Standard,3672,53
2023-04-28,SKU_2,Home & Living,Standard,3672,58
2023-04-29,SKU_2,Home & Living,Standard,3672,43
2023-04-30,SKU_2,Home & Living,Standard,3672,54
2023-05-01,SKU_2,Home & Living,Standard,3672,50
2023-05-02,SKU_2,Home & Living,Standard,3672,44
2023-05-03,SKU_2,Home & Living,Standard,3672,54
2023-05-04,SKU_2,Home & Living,Standard,3672,64
2023-05-05,SKU_2,Home & Living,Standard,3672,60
2023-05-06,SKU_2,Home & Living,Standard,3672,58
2023-05-07,SKU_2,Home & Living,Standard,3672,56
2023-05-08,SKU_2,Home & Living,Standard,3672,56
2023-05-09,SKU_2,Home & Living,Standard,3672,43
2023-05-10,SKU_2,Home & Living,Standard,3672,50
2023-05-11,SKU_2,Home & Living,Standard,3672,62
2023-05-12,SKU_2,Home & Living,Standard,3672,53
2023-05-13,SKU_2,Home & Living,Standard,3672,43
2023-05-14,SKU_2,Home & Living,Standard,3672,47
2023-05-15,SKU_2,Home & Living,Standard,3672,43
2023-05-16,SKU_2,Home & Living,Standard,3672,60
2023-05-17,SKU_2,Home & Living,Standard,3672,50
2023-05-18,SKU_2,Home & Living,Standard,3672,55
2023-05-19,SKU_2,Home & Living,Standard,3672,56
2023-05-20,SKU_2,Home & Living,Standard,3672,57
2023-05-21,SKU_2,Home & Living,Standard,3672,66
2023-05-22,SKU_2,Home & Living,Standard,3672,55
2023-05-23,SKU_2,Home & Living,Standard,3672,60
2023-05-24,SKU_2,Home & Living,Standard,3672,50
2023-05-25,SKU_2,Home & Living,Standard,3672,44
2023-05-26,SKU_2,Home & Living,Standard,3672,54
2023-05-27,SKU_2,Home & Living,Standard,3672,60
2023-05-28,SKU_2,Home & Living,Standard,3672,58
2023-05-29,SKU_2,Home & Living,Standard,3672,59
2023-05-30,SKU_2,Home & Living,Standard,3672,48
2023-05-31,SKU_2,Home & Living,Standard,3672,50
2023-06-01,SKU_2,Home & Living,Standard,3672,36
2023-06-02,SKU_2,Home & Living,Standard,3672,48
2023-06-03,SKU_2,Home & Living,Standard,3672,40
2023-06-04,SKU_2,Home & Living,Standard,3672,55
2023-06-05,SKU_2,Home & Living,Standard,3672,40
2023-06-06,SKU_2,Home & Living,Standard,3672,34
2023-06-07,SKU_2,Home & Living,Standard,3672,44
2023-06-08,SKU_2,Home & Living,Standard,3672,50
2023-06-09,SKU_2,Home & Living,Standard,3672,48
2023-06-10,SKU_2,Home & Living,Standard,3672,47
2023-06-11,SKU_2,Home & Living,Standard,3672,40
2023-06-12,SKU_2,Home & Living,Standard,3672,50
2023-06-13,SKU_2,Home & Living,Standard,3672,42
2023-06-14,SKU_2,Home & Living,Standard,3672,49
2023-06-15,SKU_2,Home & Living,Standard,3672,33
2023-06-16,SKU_2,Home & Living,Standard,3672,42
2023-06-17,SKU_2,Home & Living,Standard,3672,39
2023-06-18,SKU_2,Home & Living,Standard,3672,33
2023-06-19,SKU_2,Home & Living,Standard,3672,44
2023-06-20,SKU_2,Home & Living,Standard,3672,56
2023-06-21,SKU_2,Home & Living,Standard,3672,52
2023-06-22,SKU_2,Home & Living,Standard,3672,56
2023-06-23,SKU_2,Home & Living,Standard,3672,54
2023-06-24,SKU_2,Home & Living,Standard,3672,38
2023-06-25,SKU_2,Home & Living,Standard,3672,43
2023-06-26,SKU_2,Home & Living,Standard,3672,43
2023-06-27,SKU_2,Home & Living,Standard,3672,44
2023-06-28,SKU_2,Home & Living,Standard,3672,45
2023-06-29,SKU_2,Home & Living,Standard,3672,44
2023-06-30,SKU_2,Home & Living,Standard,3672,64
2023-07-01,SKU_2,Home & Living,Standard,3672,53
2023-07-02,SKU_2,Home & Living,Standard,3672,48
2023-07-03,SKU_2,Home & Living,Standard,3672,48
2023-07-04,SKU_2,Home & Living,Standard,3672,48
2023-07-05,SKU_2,Home & Living,Standard,3672,39
2023-07-06,SKU_2,Home & Living,Standard,3672,33
2023-07-07,SKU_2,Home & Living,Standard,3672,30
2023-07-08,SKU_2,Home & Living,Standard,3672,41
2023-07-09,SKU_2,Home & Living,Standard,3672,33
2023-07-10,SKU_2,Home & Living,Standard,3672,50
2023-07-11,SKU_2,Home & Living,Standard,3672,55
2023-07-12,SKU_2,Home & Living,Standard,3672,48
2023-07-13,SKU_2,Home & Living,Standard,3672,53
2023-07-14,SKU_2,Home & Living,Standard,3672,44
2023-07-15,SKU_2,Home & Living,Standard,3672,52
2023-07-16,SKU_2,Home & Living,Standard,3672,49
2023-07-17,SKU_2,Home & Living,Standard,3672,39
2023-07-18,SKU_2,Home & Living,Standard,3672,50
2023-07-19,SKU_2,Home & Living,Standard,3672,45
2023-07-20,SKU_2,Home & Living,Standard,3672,42
2023-07-21,SKU_2,Home & Living,Standard,3672,44
2023-07-22,SKU_2,Home & Living,Standard,3672,48
2023-07-23,SKU_2,Home & Living,Standard,3672,37
2023-07-24,SKU_2,Home & Living,Standard,3672,40
2023-07-25,SKU_2,Home & Living,Standard,3672,41
2023-07-26,SKU_2,Home & Living,Standard,3672,55
2023-07-27,SKU_2,Home & Living,Standard,3672,56
2023-07-28,SKU_2,Home & Living,Standard,3672,45
2023-07-29,SKU_2,Home & Living,Standard,3672,45
2023-07-30,SKU_2,Home & Living,Standard,3672,45
2023-07-31,SKU_2,Home & Living,Standard,3672,45
2023-08-01,SKU_2,Home & Living,Standard,3672,46
2023-08-02,SKU_2,Home & Living,Standard,3672,53
2023-08-03,SKU_2,Home & Living,Standard,3672,45
2023-08-04,SKU_2,Home & Living,Standard,3672,39
2023-08-05,SKU_2,Home & Living,Standard,3672,29
2023-08-06,SKU_2,Home & Living,Standard,3672,52
2023-08-07,SKU_2,Home & Living,Standard,3672,52
2023-08-08,SKU_2,Home & Living,Standard,3672,55
2023-08-09,SKU_2,Home & Living,Standard,3672,58
2023-08-10,SKU_2,Home & Living,Standard,3672,43
2023-08-11,SKU_2,Home & Living,Standard,3672,55
2023-08-12,SKU_2,Home & Living,Standard,3672,40
2023-08-13,SKU_2,Home & Living,Standard,3672,41
