sku_id,category,base_price,cost,base_margin_pct,seller_tier,is_luxury,initial_stock,baseline_price,baseline_discount
SKU01369,Lifestyle,1991.65,1487.49,0.253,Mid,False,370,1859.36,0.066
SKU01370,Electronics,3620.66,3005.43,0.17,Small,False,395,3756.79,-0.038
SKU01371,Home & Living,519.57,333.49,0.358,Small,False,431,416.86,0.198
SKU01372,Home & Living,1008.8,824.26,0.183,Mid,False,97,1030.32,-0.021
SKU01373,Apparel,2502.64,1592.47,0.364,Small,False,229,1990.59,0.205
SKU01374,Lifestyle,486.17,369.39,0.24,Small,False,142,461.74,0.05
SKU01375,Lifestyle,1352.27,855.69,0.367,Small,False,318,1069.61,0.209
SKU01376,Home & Living,648.31,430.16,0.336,Small,False,230,537.7,0.171
SKU01377,Beauty,1086.77,746.43,0.313,Mid,False,87,933.04,0.141
SKU01378,Apparel,1286.43,1008.59,0.216,Small,False,498,1260.74,0.02
SKU01379,Apparel,791.62,495.89,0.374,Small,False,165,619.86,0.217
SKU01380,Apparel,807.86,487.08,0.397,Small,False,316,608.85,0.246
SKU01381,Electronics,510.19,393.0,0.23,Small,False,378,491.25,0.037
SKU01382,Apparel,818.24,477.67,0.416,Small,False,394,597.09,0.27
SKU01383,Apparel,694.13,578.26,0.167,Small,False,128,722.82,-0.041
SKU01384,Apparel,3296.74,1959.04,0.406,Small,False,332,2448.8,0.257
SKU01385,Beauty,1021.49,860.11,0.158,Mid,False,109,1075.14,-0.053
SKU01386,Home & Living,807.68,679.76,0.158,Small,False,279,849.7,-0.052
SKU01387,Apparel,1840.35,1052.57,0.428,Small,False,206,1315.71,0.285
SKU01388,Electronics,423.11,292.81,0.308,Small,False,458,366.01,0.135
SKU01389,Beauty,3642.96,2905.76,0.202,Top,False,226,3632.2,0.003
SKU01390,Beauty,1936.39,1536.96,0.206,Small,False,325,1921.2,0.008
SKU01391,Home & Living,345.06,216.08,0.374,Small,False,237,270.1,0.217
SKU01392,Lifestyle,3671.87,2509.15,0.317,Mid,False,89,3136.44,0.146
SKU01393,Home & Living,253.87,196.36,0.227,Top,False,366,245.45,0.033
SKU01394,Apparel,485.87,337.9,0.305,Mid,False,311,422.37,0.131
SKU01395,Beauty,1182.37,803.39,0.321,Small,False,308,1004.24,0.151
SKU01396,Apparel,638.42,361.39,0.434,Mid,False,402,451.74,0.292
SKU01397,Home & Living,1062.59,693.13,0.348,Small,False,409,866.41,0.185
SKU01398,Beauty,1645.64,1148.38,0.302,Mid,False,68,1435.48,0.128
SKU01399,Lifestyle,1240.84,980.87,0.21,Small,False,385,1226.09,0.012
SKU01400,Electronics,1865.04,1522.48,0.184,Top,False,423,1903.1,-0.02
SKU01401,Electronics,1744.33,1169.95,0.329,Mid,False,189,1462.44,0.162
SKU01402,Apparel,4324.04,2771.64,0.359,Mid,False,144,3464.55,0.199
SKU01403,Home & Living,473.02,305.67,0.354,Small,False,223,382.09,0.192
SKU01404,Apparel,1234.19,857.4,0.305,Small,False,46,1071.75,0.132
SKU01405,Lifestyle,388.44,225.05,0.421,Small,False,179,291.33,0.25
SKU01406,Home & Living,1785.21,1486.47,0.167,Small,False,65,1858.09,-0.041
SKU01407,Home & Living,1023.83,817.95,0.201,Mid,False,36,1022.44,0.001
SKU01408,Apparel,395.91,249.55,0.37,Mid,False,62,311.94,0.212
SKU01409,Lifestyle,4991.0,2765.29,0.446,Mid,False,488,3743.25,0.25
SKU01410,Beauty,1868.56,1454.0,0.222,Small,False,169,1817.5,0.027
SKU01411,Lifestyle,537.15,400.95,0.254,Mid,False,341,501.19,0.067
SKU01412,Apparel,488.18,323.16,0.338,Mid,False,208,403.95,0.173
SKU01413,Beauty,1164.81,744.8,0.361,Mid,False,356,931.0,0.201
SKU01414,Beauty,4687.98,3320.0,0.292,Mid,False,412,4150.0,0.115
SKU01415,Lifestyle,3407.57,2734.24,0.198,Small,False,261,3417.8,-0.003
SKU01416,Electronics,2016.3,1166.27,0.422,Small,False,436,1512.22,0.25
SKU01417,Electronics,1450.64,877.57,0.395,Small,False,225,1096.96,0.244
SKU01418,Electronics,2369.73,1347.15,0.432,Mid,False,142,1777.3,0.25
SKU01419,Beauty,408.27,301.22,0.262,Mid,False,273,376.53,0.078
SKU01420,Apparel,2352.23,1446.73,0.385,Small,False,202,1808.41,0.231
SKU01421,Beauty,896.34,588.66,0.343,Small,False,71,735.82,0.179
SKU01422,Apparel,507.45,325.49,0.359,Mid,False,285,406.86,0.198
SKU01423,Lifestyle,345.41,257.66,0.254,Mid,False,200,322.07,0.068
SKU01424,Apparel,825.88,479.16,0.42,Mid,False,203,598.95,0.275
SKU01425,Lifestyle,619.12,420.69,0.321,Small,False,20,525.86,0.151
SKU01426,Home & Living,650.57,398.94,0.387,Mid,False,436,498.67,0.233
SKU01427,Beauty,1089.42,746.48,0.315,Small,False,195,933.1,0.143
SKU01428,Lifestyle,1136.67,815.25,0.283,Mid,False,296,1019.06,0.103
SKU01429,Home & Living,1101.29,757.24,0.312,Small,False,286,946.55,0.141
SKU01430,Home & Living,927.81,788.33,0.15,Small,False,468,985.41,-0.062
SKU01431,Home & Living,1319.02,741.34,0.438,Small,False,372,989.26,0.25
SKU01432,Apparel,2368.59,1897.21,0.199,Small,False,436,2371.51,-0.001
SKU01433,Electronics,731.15,406.53,0.444,Small,False,372,548.36,0.25
SKU01434,Apparel,422.82,317.21,0.25,Top,False,406,396.51,0.062
SKU01435,Beauty,1021.48,586.65,0.426,Small,False,267,733.31,0.282
SKU01436,Home & Living,958.86,699.76,0.27,Small,False,427,874.7,0.088
SKU01437,Home & Living,489.12,308.89,0.368,Mid,False,328,386.11,0.211
SKU01438,Beauty,1521.07,1224.61,0.195,Mid,False,455,1530.76,-0.006
SKU01439,Apparel,598.1,451.23,0.246,Mid,False,180,564.04,0.057
SKU01440,Home & Living,1728.03,1384.29,0.199,Small,False,267,1730.36,-0.001
SKU01441,Beauty,2572.28,1634.87,0.364,Mid,False,150,2043.59,0.206
SKU01442,Electronics,2761.48,2116.25,0.234,Small,False,35,2645.31,0.042
SKU01443,Lifestyle,2668.8,1936.51,0.274,Small,False,160,2420.64,0.093
SKU01444,Apparel,282.39,178.38,0.368,Mid,False,425,222.97,0.21
SKU01445,Apparel,1483.36,1166.98,0.213,Mid,False,28,1458.72,0.017
SKU01446,Electronics,3896.31,3165.63,0.188,Small,False,39,3957.04,-0.016
SKU01447,Home & Living,563.69,450.33,0.201,Small,False,326,562.91,0.001
SKU01448,Apparel,1911.09,1338.1,0.3,Small,False,440,1672.62,0.125
SKU01449,Apparel,1028.3,728.63,0.291,Small,False,374,910.79,0.114
SKU01450,Lifestyle,332.74,217.9,0.345,Mid,False,400,272.38,0.181
SKU01451,Home & Living,1730.98,1028.95,0.406,Small,False,211,1298.24,0.25
SKU01452,Apparel,178.53,110.18,0.383,Small,False,78,137.72,0.229
SKU01453,Lifestyle,449.89,247.61,0.45,Mid,False,292,337.42,0.25
SKU01454,Apparel,3664.18,2436.24,0.335,Mid,False,52,3045.3,0.169
SKU01455,Beauty,1416.17,1086.87,0.233,Small,False,358,1358.59,0.041
SKU01456,Home & Living,729.65,483.24,0.338,Mid,False,344,604.05,0.172
SKU01457,Electronics,2994.73,1927.9,0.356,Small,False,400,2409.88,0.195
SKU01458,Lifestyle,633.53,384.15,0.394,Small,False,57,480.19,0.242
SKU01459,Home & Living,282.11,230.33,0.184,Small,False,169,287.91,-0.021
SKU01460,Electronics,3775.35,2584.31,0.315,Mid,False,164,3230.39,0.144
SKU01461,Home & Living,603.56,464.05,0.231,Mid,False,233,580.06,0.039
SKU01462,Lifestyle,1244.12,1016.33,0.183,Mid,False,453,1270.41,-0.021
SKU01463,Beauty,655.53,464.24,0.292,Small,False,342,580.3,0.115
SKU01464,Beauty,1073.29,695.48,0.352,Small,False,73,869.35,0.19
SKU01465,Home & Living,386.43,300.17,0.223,Small,False,393,375.21,0.029
SKU01466,Electronics,1240.5,801.21,0.354,Small,False,395,1001.51,0.193
SKU01467,Beauty,1144.04,907.88,0.206,Small,False,392,1134.85,0.008
SKU01468,Lifestyle,2134.9,1479.69,0.307,Small,False,26,1849.61,0.134
SKU01469,Lifestyle,676.73,436.48,0.355,Small,False,422,545.6,0.194
SKU01470,Lifestyle,1942.76,1472.3,0.242,Small,False,226,1840.37,0.053
SKU01471,Lifestyle,657.42,553.74,0.158,Small,False,439,692.17,-0.053
SKU01472,Apparel,464.01,359.51,0.225,Small,False,490,449.39,0.032
SKU01473,Home & Living,1267.85,908.61,0.283,Small,False,49,1135.76,0.104
SKU01474,Lifestyle,376.74,291.66,0.226,Mid,False,315,364.57,0.032
SKU01475,Home & Living,1585.91,1317.57,0.169,Small,False,134,1646.96,-0.038
SKU01476,Home & Living,299.14,245.08,0.181,Mid,False,96,306.35,-0.024
SKU01477,Home & Living,1805.9,1185.73,0.343,Top,False,358,1482.16,0.179
SKU01478,Apparel,2785.05,2168.47,0.221,Small,False,72,2710.59,0.027
SKU01479,Electronics,514.03,372.45,0.275,Top,False,298,465.56,0.094
SKU01480,Electronics,1358.1,1122.73,0.173,Mid,False,352,1403.41,-0.033
SKU01481,Beauty,378.72,220.75,0.417,Small,False,57,275.94,0.271
SKU01482,Beauty,756.72,512.58,0.323,Small,False,283,640.73,0.153
SKU01483,Beauty,913.82,596.24,0.348,Small,False,109,745.3,0.184
SKU01484,Electronics,2868.55,2150.21,0.25,Top,False,131,2687.76,0.063
SKU01485,Lifestyle,1246.77,1055.92,0.153,Mid,False,469,1319.9,-0.059
SKU01486,Beauty,767.74,593.07,0.228,Mid,False,268,741.34,0.034
SKU01487,Apparel,8730.03,6555.42,0.249,Small,False,357,8194.27,0.061
SKU01488,Beauty,1908.46,1401.1,0.266,Top,False,207,1751.37,0.082
SKU01489,Home & Living,1017.08,799.81,0.214,Small,False,288,999.76,0.017
SKU01490,Lifestyle,1341.36,940.52,0.299,Small,False,340,1175.65,0.124
SKU01491,Electronics,3508.5,2718.67,0.225,Mid,False,157,3398.34,0.031
SKU01492,Apparel,2927.46,1637.17,0.441,Small,True,59,2049.22,0.3
SKU01493,Electronics,4715.81,3301.49,0.3,Small,False,398,4126.86,0.125
SKU01494,Apparel,783.2,482.29,0.384,Mid,False,327,602.86,0.23
SKU01495,Electronics,909.62,573.8,0.369,Small,False,472,717.25,0.211
SKU01496,Home & Living,1575.83,1015.72,0.355,Mid,False,376,1269.65,0.194
SKU01497,Home & Living,1034.4,830.95,0.197,Mid,False,250,1038.69,-0.004
SKU01498,Beauty,266.55,154.87,0.419,Mid,False,376,193.59,0.274
SKU01499,Apparel,3312.83,1891.99,0.429,Small,False,245,2364.99,0.286
SKU01500,Apparel,2642.82,2030.41,0.232,Mid,False,54,2538.01,0.04
SKU01501,Beauty,196.73,132.12,0.328,Mid,False,185,165.15,0.161
SKU01502,Apparel,385.22,288.36,0.251,Mid,False,339,360.45,0.064
SKU01503,Apparel,1168.74,796.91,0.318,Top,False,130,996.14,0.148
SKU01504,Home & Living,2321.93,1436.21,0.381,Small,False,165,1795.26,0.227
SKU01505,Beauty,2192.64,1400.5,0.361,Mid,False,387,1750.62,0.202
SKU01506,Apparel,1708.36,1278.6,0.252,Small,False,242,1598.25,0.064
SKU01507,Beauty,642.87,422.59,0.343,Top,False,154,528.24,0.178
SKU01508,Home & Living,415.73,339.91,0.182,Small,False,129,424.89,-0.022
SKU01509,Beauty,308.77,205.82,0.333,Mid,False,493,257.27,0.167
SKU01510,Apparel,760.41,620.76,0.184,Mid,False,419,775.95,-0.02
SKU01511,Apparel,978.0,705.49,0.279,Small,False,182,881.86,0.098
SKU01512,Apparel,1722.8,1201.11,0.303,Small,False,412,1501.39,0.129
SKU01513,Apparel,249.75,161.68,0.353,Small,False,146,202.1,0.191
SKU01514,Beauty,279.54,236.95,0.152,Mid,False,234,296.19,-0.06
SKU01515,Beauty,1590.25,1224.07,0.23,Mid,False,68,1530.09,0.038
SKU01516,Electronics,4624.16,3487.43,0.246,Mid,False,254,4359.29,0.057
SKU01517,Lifestyle,883.97,743.94,0.158,Top,False,394,929.93,-0.052
SKU01518,Home & Living,468.52,294.32,0.372,Small,False,174,367.9,0.215
SKU01519,Lifestyle,484.21,408.3,0.157,Top,False,180,510.38,-0.054
SKU01520,Beauty,2562.5,1801.25,0.297,Small,False,483,2251.56,0.121
SKU01521,Beauty,4791.29,2936.39,0.387,Mid,False,192,3670.49,0.234
SKU01522,Lifestyle,1955.14,1502.84,0.231,Small,False,176,1878.55,0.039
SKU01523,Electronics,4491.69,3584.08,0.202,Small,False,114,4480.1,0.003
SKU01524,Home & Living,1732.01,1030.71,0.405,Top,False,218,1299.01,0.25
SKU01525,Apparel,1674.08,1038.27,0.38,Top,False,278,1297.84,0.225
SKU01526,Home & Living,1131.01,797.22,0.295,Mid,False,396,996.52,0.119
SKU01527,Apparel,1449.19,1124.77,0.224,Mid,False,339,1405.96,0.03
SKU01528,Lifestyle,2661.54,2089.8,0.215,Mid,False,457,2612.25,0.019
SKU01529,Lifestyle,1390.46,1145.73,0.176,Small,False,197,1432.16,-0.03
SKU01530,Beauty,527.1,333.1,0.368,Mid,False,268,416.38,0.21
SKU01531,Lifestyle,488.3,319.15,0.346,Small,False,268,398.94,0.183
SKU01532,Apparel,2360.43,1342.46,0.431,Small,False,306,1678.08,0.289
SKU01533,Beauty,862.36,639.02,0.259,Mid,False,219,798.77,0.074
SKU01534,Apparel,2637.16,1939.15,0.265,Mid,False,221,2423.94,0.081
SKU01535,Electronics,4280.98,2938.15,0.314,Small,False,181,3672.69,0.142
SKU01536,Home & Living,247.6,153.09,0.382,Small,False,345,191.36,0.227
SKU01537,Beauty,287.49,226.59,0.212,Small,False,406,283.24,0.015
SKU01538,Electronics,6223.24,5019.25,0.193,Mid,False,31,6274.06,-0.008
SKU01539,Beauty,1729.0,1411.48,0.184,Mid,False,248,1764.35,-0.02
SKU01540,Lifestyle,948.07,530.31,0.441,Small,False,398,711.05,0.25
SKU01541,Apparel,1312.65,1080.96,0.177,Small,False,454,1351.2,-0.029
SKU01542,Electronics,1199.02,743.81,0.38,Mid,False,495,929.76,0.225
SKU01543,Home & Living,866.49,579.7,0.331,Small,False,459,724.62,0.164
SKU01544,Beauty,443.63,308.03,0.306,Mid,False,269,385.04,0.132
SKU01545,Electronics,2745.53,1567.02,0.429,Mid,False,60,2059.15,0.25
SKU01546,Electronics,1160.52,850.5,0.267,Small,False,290,1063.12,0.084
SKU01547,Home & Living,893.84,700.15,0.217,Small,False,476,875.19,0.021
SKU01548,Lifestyle,1441.53,1078.58,0.252,Small,False,114,1348.22,0.065
SKU01549,Home & Living,551.79,365.16,0.338,Mid,False,240,456.45,0.173
SKU01550,Home & Living,539.32,382.75,0.29,Small,False,327,478.44,0.113
SKU01551,Apparel,675.79,421.87,0.376,Small,False,364,527.34,0.22
SKU01552,Beauty,1286.16,1016.52,0.21,Small,False,247,1270.65,0.012
SKU01553,Lifestyle,998.23,640.43,0.358,Small,False,484,800.54,0.198
SKU01554,Apparel,3505.75,2276.3,0.351,Small,False,422,2845.38,0.188
SKU01555,Beauty,230.65,170.37,0.261,Mid,False,300,212.96,0.077
SKU01556,Electronics,2463.36,1434.55,0.418,Mid,False,396,1847.52,0.25
SKU01557,Home & Living,1804.17,1321.68,0.267,Small,False,216,1652.1,0.084
SKU01558,Lifestyle,568.53,335.47,0.41,Mid,False,272,426.4,0.25
SKU01559,Home & Living,236.22,138.44,0.414,Small,False,326,177.16,0.25
SKU01560,Beauty,1303.66,932.56,0.285,Small,False,398,1165.7,0.106
SKU01561,Home & Living,402.67,286.0,0.29,Small,False,379,357.5,0.112
SKU01562,Home & Living,518.17,301.41,0.418,Small,False,118,388.63,0.25
SKU01563,Lifestyle,321.89,252.68,0.215,Small,False,245,315.85,0.019
SKU01564,Apparel,263.24,201.8,0.233,Small,False,73,252.25,0.042
SKU01565,Beauty,604.64,367.89,0.392,Small,False,379,459.86,0.239
SKU01566,Electronics,8641.8,6462.38,0.252,Small,False,148,8077.97,0.065
SKU01567,Electronics,1406.9,1168.91,0.169,Small,False,29,1461.14,-0.039
SKU01568,Beauty,621.05,366.76,0.409,Small,False,237,458.45,0.262
SKU01569,Apparel,2491.01,1586.46,0.363,Small,False,409,1983.08,0.204
SKU01570,Beauty,389.21,322.76,0.171,Mid,False,365,403.45,-0.037
SKU01571,Electronics,1013.46,610.31,0.398,Small,False,184,762.89,0.247
SKU01572,Home & Living,679.51,522.87,0.231,Mid,False,301,653.59,0.038
SKU01573,Apparel,403.09,310.39,0.23,Small,False,282,387.99,0.037
SKU01574,Electronics,874.17,570.45,0.347,Mid,False,44,713.06,0.184
SKU01575,Apparel,1209.5,855.77,0.292,Mid,False,140,1069.71,0.116
SKU01576,Electronics,901.58,525.9,0.417,Mid,False,328,676.19,0.25
SKU01577,Lifestyle,1539.6,917.29,0.404,Small,False,133,1154.7,0.25
SKU01578,Lifestyle,2659.77,2045.69,0.231,Mid,False,418,2557.11,0.039
SKU01579,Lifestyle,1420.29,1170.26,0.176,Small,False,399,1462.82,-0.03
SKU01580,Home & Living,334.2,255.61,0.235,Mid,False,439,319.51,0.044
SKU01581,Apparel,716.79,605.19,0.156,Small,False,75,756.49,-0.055
SKU01582,Apparel,1620.58,1122.75,0.307,Small,True,230,1403.44,0.134
SKU01583,Beauty,375.85,275.67,0.267,Small,False,353,344.59,0.083
SKU01584,Apparel,3125.84,1844.65,0.41,Small,False,349,2305.81,0.262
SKU01585,Apparel,226.28,126.25,0.442,Mid,False,163,158.4,0.3
SKU01586,Lifestyle,322.77,255.99,0.207,Small,False,144,319.99,0.009
SKU01587,Apparel,1493.22,1131.81,0.242,Top,False,272,1414.76,0.053
SKU01588,Home & Living,1008.92,806.19,0.201,Small,False,73,1007.74,0.001
SKU01589,Beauty,1472.59,924.36,0.372,Small,False,479,1155.45,0.215
SKU01590,Apparel,1554.37,1211.28,0.221,Small,False,134,1514.1,0.026
SKU01591,Apparel,246.4,137.68,0.441,Small,False,362,172.48,0.3
SKU01592,Apparel,867.63,497.67,0.426,Mid,False,327,622.09,0.283
SKU01593,Beauty,456.63,311.59,0.318,Top,False,355,389.49,0.147
SKU01594,Lifestyle,1687.59,1210.99,0.282,Small,False,81,1513.74,0.103
SKU01595,Beauty,439.06,316.07,0.28,Mid,False,491,395.09,0.1
SKU01596,Apparel,854.45,588.53,0.311,Small,False,447,735.66,0.139
SKU01597,Beauty,1639.63,950.03,0.421,Mid,False,135,1187.54,0.276
SKU01598,Home & Living,1359.83,971.63,0.285,Mid,False,345,1214.54,0.107
SKU01599,Electronics,1885.66,1335.69,0.292,Small,False,43,1669.61,0.115
SKU01600,Beauty,2185.48,1355.04,0.38,Mid,False,367,1693.8,0.225
SKU01601,Apparel,1512.53,883.21,0.416,Mid,False,305,1104.01,0.27
SKU01602,Lifestyle,2755.17,1960.14,0.289,Mid,False,117,2450.18,0.111
SKU01603,Beauty,1378.74,933.45,0.323,Small,False,390,1166.81,0.154
SKU01604,Beauty,312.86,249.94,0.201,Small,False,111,312.42,0.001
SKU01605,Electronics,1046.41,765.77,0.268,Top,False,38,957.21,0.085
SKU01606,Lifestyle,1162.11,700.38,0.397,Top,False,183,875.47,0.247
SKU01607,Apparel,2462.26,2061.04,0.163,Mid,False,64,2576.3,-0.046
SKU01608,Home & Living,881.67,579.18,0.343,Small,False,153,723.97,0.179
SKU01609,Beauty,1050.03,697.21,0.336,Mid,False,322,871.51,0.17
SKU01610,Lifestyle,273.08,212.56,0.222,Small,False,271,265.7,0.027
SKU01611,Electronics,3013.89,1999.66,0.337,Mid,False,271,2499.57,0.171
SKU01612,Electronics,1145.8,634.15,0.447,Mid,False,187,859.35,0.25
SKU01613,Beauty,801.87,582.41,0.274,Top,False,491,728.01,0.092
SKU01614,Apparel,762.42,463.21,0.392,Mid,False,231,579.01,0.241
SKU01615,Apparel,505.2,376.98,0.254,Mid,False,244,471.23,0.067
SKU01616,Apparel,585.35,472.73,0.192,Mid,False,154,590.91,-0.01
SKU01617,Home & Living,2969.26,2450.84,0.175,Small,False,34,3063.55,-0.032
SKU01618,Lifestyle,1901.51,1263.73,0.335,Small,False,27,1579.66,0.169
SKU01619,Lifestyle,2394.36,1699.53,0.29,Small,False,264,2124.41,0.113
SKU01620,Electronics,3740.06,2547.1,0.319,Small,False,355,3183.87,0.149
SKU01621,Home & Living,1232.03,927.88,0.247,Small,False,322,1159.85,0.059
SKU01622,Apparel,1469.02,1023.91,0.303,Mid,False,183,1279.89,0.129
SKU01623,Lifestyle,806.83,568.14,0.296,Mid,False,95,710.17,0.12
SKU01624,Beauty,1149.85,908.12,0.21,Small,False,401,1135.15,0.013
SKU01625,Beauty,367.79,237.16,0.355,Mid,False,457,296.45,0.194
SKU01626,Home & Living,1183.71,887.23,0.25,Small,False,281,1109.04,0.063
SKU01627,Beauty,1858.3,1182.59,0.364,Mid,False,459,1478.24,0.205
SKU01628,Home & Living,1154.07,651.49,0.435,Mid,False,400,865.55,0.25
SKU01629,Home & Living,937.53,753.64,0.196,Mid,False,81,942.05,-0.005
SKU01630,Lifestyle,1895.89,1418.9,0.252,Mid,False,27,1773.62,0.064
SKU01631,Apparel,1729.32,1280.64,0.259,Small,True,452,1600.8,0.074
SKU01632,Apparel,2353.56,1701.84,0.277,Mid,False,417,2127.3,0.096
SKU01633,Home & Living,2313.4,1678.96,0.274,Small,False,305,2098.7,0.093
SKU01634,Home & Living,937.2,682.7,0.272,Mid,False,483,853.38,0.089
SKU01635,Home & Living,331.07,191.59,0.421,Small,False,382,248.3,0.25
SKU01636,Lifestyle,286.96,193.4,0.326,Mid,False,483,241.75,0.158
SKU01637,Beauty,3078.89,2458.38,0.202,Mid,False,200,3072.97,0.002
SKU01638,Lifestyle,1473.11,1160.24,0.212,Mid,False,392,1450.3,0.015
SKU01639,Home & Living,909.03,574.8,0.368,Mid,False,497,718.5,0.21
SKU01640,Electronics,4174.3,2632.2,0.369,Small,False,168,3290.25,0.212
SKU01641,Electronics,5172.35,3300.93,0.362,Mid,False,101,4126.16,0.202
SKU01642,Lifestyle,360.25,293.79,0.184,Mid,False,68,367.24,-0.019
SKU01643,Home & Living,1345.63,1062.06,0.211,Small,False,278,1327.57,0.013
SKU01644,Home & Living,677.39,374.5,0.447,Mid,False,178,508.04,0.25
SKU01645,Lifestyle,863.8,579.45,0.329,Top,False,200,724.31,0.161
SKU01646,Lifestyle,620.78,501.82,0.192,Mid,False,236,627.27,-0.01
SKU01647,Apparel,415.82,308.57,0.258,Small,False,328,385.71,0.072
SKU01648,Apparel,1930.26,1392.67,0.279,Small,False,159,1740.84,0.098
SKU01649,Lifestyle,5912.59,3433.25,0.419,Small,False,239,4434.44,0.25
SKU01650,Apparel,1152.18,926.96,0.195,Top,False,496,1158.7,-0.006
SKU01651,Electronics,1381.81,953.69,0.31,Mid,False,496,1192.11,0.137
SKU01652,Beauty,278.37,187.28,0.327,Mid,False,214,234.1,0.159
SKU01653,Home & Living,2246.13,1476.7,0.343,Mid,False,243,1845.88,0.178
SKU01654,Electronics,2020.48,1271.91,0.37,Small,False,117,1589.89,0.213
SKU01655,Electronics,2254.84,1515.98,0.328,Small,False,63,1894.97,0.16
SKU01656,Apparel,1783.14,1102.58,0.382,Small,False,272,1378.22,0.227
SKU01657,Apparel,833.77,697.03,0.164,Mid,False,294,871.29,-0.045
SKU01658,Beauty,1985.83,1388.88,0.301,Small,False,185,1736.1,0.126
SKU01659,Beauty,928.63,528.47,0.431,Mid,False,330,660.59,0.289
SKU01660,Electronics,2048.56,1163.63,0.432,Mid,False,93,1536.42,0.25
SKU01661,Apparel,780.95,641.41,0.179,Small,False,451,801.76,-0.027
SKU01662,Lifestyle,423.43,275.69,0.349,Small,False,279,344.61,0.186
SKU01663,Lifestyle,2032.62,1437.32,0.293,Top,False,372,1796.65,0.116
SKU01664,Electronics,560.09,310.08,0.446,Small,False,484,420.07,0.25
SKU01665,Apparel,407.82,267.1,0.345,Small,False,233,333.88,0.181
SKU01666,Lifestyle,154.55,127.01,0.178,Small,False,105,158.76,-0.027
SKU01667,Beauty,1974.17,1257.25,0.363,Small,False,381,1571.56,0.204
SKU01668,Home & Living,1643.79,935.58,0.431,Top,False,495,1232.84,0.25
SKU01669,Home & Living,204.5,158.71,0.224,Mid,False,244,198.39,0.03
SKU01670,Home & Living,964.25,771.07,0.2,Small,False,452,963.84,0.0
SKU01671,Electronics,680.68,410.33,0.397,Small,False,275,512.91,0.246
SKU01672,Apparel,487.22,410.84,0.157,Mid,False,149,513.55,-0.054
SKU01673,Beauty,1155.16,843.05,0.27,Mid,False,149,1053.81,0.088
SKU01674,Lifestyle,521.06,291.39,0.441,Small,False,439,390.79,0.25
SKU01675,Beauty,369.51,231.1,0.375,Mid,False,477,288.88,0.218
SKU01676,Electronics,2866.26,1907.54,0.334,Small,False,489,2384.42,0.168
SKU01677,Apparel,2132.82,1278.24,0.401,Small,False,96,1597.8,0.251
SKU01678,Electronics,2089.97,1486.85,0.289,Small,False,498,1858.56,0.111
SKU01679,Electronics,369.83,308.56,0.166,Mid,False,365,385.7,-0.043
SKU01680,Beauty,2919.64,1849.8,0.366,Small,False,241,2312.25,0.208
SKU01681,Home & Living,2351.45,1692.89,0.28,Mid,False,136,2116.11,0.1
SKU01682,Beauty,357.44,216.42,0.395,Mid,False,35,270.52,0.243
SKU01683,Beauty,1413.24,962.68,0.319,Mid,False,130,1203.35,0.149
SKU01684,Apparel,563.41,336.55,0.403,Small,False,281,420.69,0.253
SKU01685,Apparel,794.86,620.28,0.22,Top,False,320,775.35,0.025
SKU01686,Lifestyle,2510.27,1446.23,0.424,Top,False,191,1882.7,0.25
SKU01687,Lifestyle,1719.93,1130.29,0.343,Small,False,470,1412.86,0.179
SKU01688,Electronics,7464.89,5510.55,0.262,Mid,False,235,6888.19,0.077
SKU01689,Beauty,745.11,555.17,0.255,Mid,False,328,693.96,0.069
SKU01690,Electronics,3508.45,2361.92,0.327,Small,False,337,2952.4,0.158
SKU01691,Lifestyle,370.19,236.08,0.362,Small,False,264,295.1,0.203
SKU01692,Beauty,2377.41,1716.61,0.278,Small,False,44,2145.76,0.097
SKU01693,Beauty,855.08,601.64,0.296,Small,False,285,752.05,0.12
SKU01694,Home & Living,830.24,573.77,0.309,Top,False,284,717.21,0.136
SKU01695,Home & Living,1103.16,745.76,0.324,Small,False,449,932.2,0.155
SKU01696,Lifestyle,988.31,693.52,0.298,Small,False,251,866.9,0.123
SKU01697,Lifestyle,1558.72,1246.67,0.2,Mid,False,47,1558.34,0.0
SKU01698,Lifestyle,1903.13,1246.69,0.345,Small,False,352,1558.36,0.181
SKU01699,Electronics,784.16,617.94,0.212,Small,False,498,772.43,0.015
SKU01700,Electronics,2353.47,1707.53,0.274,Mid,False,308,2134.41,0.093
SKU01701,Home & Living,189.07,104.4,0.448,Top,False,236,141.8,0.25
SKU01702,Electronics,3424.26,1985.73,0.42,Mid,False,437,2568.2,0.25
SKU01703,Beauty,689.22,502.83,0.27,Small,False,180,628.54,0.088
SKU01704,Beauty,1902.72,1584.98,0.167,Mid,False,270,1981.22,-0.041
SKU01705,Beauty,1500.62,1217.84,0.188,Small,False,301,1522.3,-0.014
SKU01706,Apparel,172.24,104.84,0.391,Top,False,147,131.05,0.239
SKU01707,Beauty,6020.3,4808.74,0.201,Mid,False,259,6010.92,0.002
SKU01708,Home & Living,112.95,90.56,0.198,Small,False,185,113.2,-0.002
SKU01709,Lifestyle,721.98,420.54,0.418,Mid,False,122,541.49,0.25
SKU01710,Beauty,2205.23,1654.54,0.25,Small,False,59,2068.17,0.062
SKU01711,Beauty,439.62,341.47,0.223,Small,False,449,426.84,0.029
